"origin","station_id","name","top_destination","state","status"
"690","7158","Anugul","0","","0"
"691","11486","Anumula","0","","0"
"692","1255","Anupgarh","0","","0"
"693","5657","Anuppur","0","","0"
"694","1514","Anupshahar","0","","0"
"695","16861","Anupuram (tamil Nadu)","0","","0"
"696","19148","Anwaliyasar (rajasthan)","0","","0"
"697","10361","Apede (ratnagiri)","0","","0"
"698","8552","Appannapalli","0","","0"
"699","4953","Appapuram","0","","0"
"700","9181","Appikatla","0","","0"
"701","13798","Appipatti","0","","0"
"702","21495","April Park  (Madhya Pradesh)","0","","0"
"703","21538","Arachalur (Tamil Nadu)","0","","0"
"704","14774","Aradi Socorro, Goa","0","","0"
"705","13016","Aragonda, Andhra Pradesh","0","","0"
"706","1291","Arai","0","","0"
"707","5261","Araimile","0","","0"
"708","4522","Arakalagud","0","","0"
"709","1015","Arakera","0","","0"
"710","19090","Arakeri (karnataka)","0","","0"
"711","3731","Arakkonam","0","","0"
"712","9247","Araku","0","","0"
"713","16054","Araku Package","0","","0"
"714","679","Aralasurali","0","","0"
"715","6501","Aralikottai","0","","0"
"716","2211","Aralvaimozhi","0","","0"
"717","2749","Arambagh(west Bengal)","0","","0"
"718","15496","Arambol","0","","0"
"719","19057","Aran (maharashtra)","0","","0"
"720","22171","Arandiya","0","","0"
"721","1610","Arang","0","","0"
"722","15947","Arang (Rajasthan)","0","","0"
"723","11062","Arangaon","0","","0"
"724","4598","Arani","0","","0"
"725","15285","Araniya Chauhan, Rajasthan","0","","0"
"726","21880","Araniyajagir  (Madhya Pradesh)","0","","0"
"727","3980","Aranj Hami","0","","0"
"728","10658","Aranmula","0","","0"
"729","346","Aranthangi","0","","0"
"730","21773","Aranya  (Madhya Pradesh)","0","","0"
"731","8893","Araria","0","","0"
"732","17551","Araria (Assam)","0","","0"
"733","5862","Araria Zero Mile","0","","0"
"734","5363","Araria(bihar)","0","","0"
"735","8892","Arasarkulam","0","","0"
"736","9960","Arasur","0","","0"
"737","8723","Arate","0","","0"
"738","228","Arath","0","","0"
"739","3894","Arathi","0","","0"
"740","13093","Araud, Chhattisgarh","0","","0"
"741","8032","Aravade","0","","0"
"742","9080","Aravakurichi","0","","0"
"743","2566","Aravakurichi-Bypass","0","","0"
"744","13842","Aravanchal","0","","0"
"745","5998","Arcot","0","","0"
"746","7496","Ardavaram","0","","0"
"747","2160","Ardhapur","0","","0"
"748","9905","Ardhaveedu","0","","0"
"749","13256","Ardka, Rajasthan","0","","0"
"750","17069","Areangadi (karnataka)","0","","0"
"751","9039","Areekode","0","","0"
"752","3363","Arehole Temple","0","","0"
"753","22259","Arepalli","0","","0"
"754","9006","Areraj","0","","0"
"755","7772","Arewadi","0","","0"
"756","5152","Arga","0","","0"
"757","8873","Argodi","0","","0"
"758","12535","Ariappapuram","0","","0"
"759","3019","Arikuchi","0","","0"
"760","1670","Arimalam","0","","0"
"761","3402","Aripal","0","","0"
"762","2037","Aripanthan","0","","0"
"763","6278","Ariyalur","0","","0"
"764","5101","Ariyanayagipuram","0","","0"
"765","15622","Arjan Sukh","0","","0"
"766","12231","Arjansukh","0","","0"
"767","10886","Arjunda","0","","0"
"768","12216","Arjuni","0","","0"
"769","1727","Arjuni Morgaon","0","","0"
"770","15290","Arjunpura Khalsa, Rajasthan","0","","0"
"771","6377","Arjunsar","0","","0"
"772","2601","Arkalgud","0","","0"
"773","12926","Arkar","0","","0"
"774","1848","Arkeri(karnataka)","0","","0"
"775","3216","Arki","0","","0"
"776","16976","Arla (gujarat)","0","","0"
"777","19121","Arla (maharashtra)","0","","0"
"778","12647","Armarikala","0","","0"
"779","1991","Armori","0","","0"
"780","3176","Armur","0","","0"
"781","21607","Armur (Telangana)","0","","0"
"782","4120","Arnala","0","","0"
"783","21708","Arnapitha  (Madhya Pradesh)","0","","0"
"784","13328","Arnaud","0","","0"
"785","5828","Arnej","0","","0"
"786","17712","Arni","0","","0"
"787","15273","Arni (Yavatmal)","0","","0"
"788","15876","Arnia","0","","0"
"789","16144","Arnia (Rajasthan)","0","","0"
"790","19112","Arniwala (punjab)","0","","0"
"791","22359","Arniya","0","","0"
"792","2524","Arnod","0","","0"
"793","21835","Arnya  (Madhya Pradesh)","0","","0"
"794","11159","Aroli","0","","0"
"795","22358","Aron","0","","0"
"796","19123","Aronda(maharashtra)","0","","0"
"797","18769","Aroor","0","","0"
"798","1445","Aroor","0","","0"
"799","495","Aroor(kerala)","0","","0"
"800","15707","Arpora","0","","0"
"801","1394","Arrah","0","","0"
"802","8725","Arsikere","0","","0"
"803","2219","Arthuna","0","","0"
"804","16817","Arthungal (kerala)","0","","0"
"805","16818","Arthungal Bypass (kerala)","0","","0"
"806","17401","Arulla (andhra Pradesh)","0","","0"
"807","12804","Arumanai (tamil Nadu)","0","","0"
"808","607","Arumuganeri","0","","0"
"809","7184","Aruppukkottai","0","","0"
"810","13856","Aruvankadu","0","","0"
"811","8405","Arvi","0","","0"
"812","13154","Arvi (malegaon)","0","","0"
"813","4624","Arwal","0","","0"
"814","8124","Aryankavu","0","","0"
"815","15523","Asada","0","","0"
"816","4315","Asalgaon","0","","0"
"817","11106","Asambia","0","","0"
"818","10977","Asambia Mota","0","","0"
"819","2696","Asan","0","","0"
"820","13161","Asana","0","","0"
"821","12396","Asanbani","0","","0"
"822","12372","Asandiah","0","","0"
"823","8333","Asane","0","","0"
"824","21809","Asangi  (Maharashtra)","0","","0"
"825","10853","Asankhet","0","","0"
"826","9430","Asansol","0","","0"
"827","15769","Asansol (Jharkhand)","0","","0"
"828","1502","Asaralli","0","","0"
"829","10315","Asarana","0","","0"
"830","8989","Asarganj","0","","0"
"831","11006","Asari Sindhiyan","0","","0"
"832","13396","Ashada, Rajasthan","0","","0"
"833","22447","Ashapur","0","","0"
"834","18998","Ashapur (madhya Pradesh)","0","","0"
"835","19149","Ashapura (rajasthan)","0","","0"
"836","9653","Asharambari","0","","0"
"837","7554","Ashari","0","","0"
"838","13675","Ashiv","0","","0"
"839","12559","Ashodar","0","","0"
"840","15825","Ashodra","0","","0"
"841","1207","Ashoknagar","0","","0"
"842","5994","Ashta","0","","0"
"843","22314","Ashta","0","","0"
"844","4377","Ashta (madhya Pradesh)","0","","0"
"845","17656","Ashta (nandurbar)","0","","0"
"846","13872","Ashta Mode","0","","0"
"847","515","Ashtavinayak","0","","0"
"848","4595","Ashtavinayak (package)","0","","0"
"849","850","Ashti","0","","0"
"850","17657","Ashti (gadchiroli)","0","","0"
"851","2563","Asifabad","0","","0"
"852","5356","Asika","0","","0"
"853","1338","Asimganj (assam)","0","","0"
"854","1296","Asind","0","","0"
"855","17188","Asirgarh (madhya Pradesh)","0","","0"
"856","6254","Aska","0","","0"
"857","10185","Asnahara (uttar Pradesh)","0","","0"
"858","12003","Asnawar","0","","0"
"859","18814","Asodar","0","","0"
"860","18949","Asola (Parbhani)","0","","0"
"861","1679","Asond","0","","0"
"862","6153","Asop","0","","0"
"863","22233","Asota Mota","0","","0"
"864","10655","Asotra","0","","0"
"865","5211","Aspur","0","","0"
"866","11721","Asron","0","","0"
"867","15708","Assagao","0","","0"
"868","18754","Assaigoli","0","","0"
"869","468","Assam University","0","","0"
"870","7970","Assandh","0","","0"
"871","3430","Assekoli","0","","0"
"872","15709","Assolda","0","","0"
"873","474","Assolna","0","","0"
"874","18816","Assolna (Goa)","0","","0"
"875","15710","Assonora","0","","0"
"876","2238","Asspur","0","","0"
"877","9741","Asthawan","0","","0"
"878","11200","Asulkhar","0","","0"
"879","12172","Asurde","0","","0"
"880","3429","Aswapuram","0","","0"
"881","9143","Aswaraopeta","0","","0"
"882","6696","Atapur","0","","0"
"883","17335","Atareji (madhya Pradesh)","0","","0"
"884","16913","Ataria (uttar Pradesh)","0","","0"
"885","16293","Atarra (uttar Pradesh)","0","","0"
"886","16247","Atbara (Rajasthan)","0","","0"
"887","6807","Atbati","0","","0"
"888","3505","Atchampeta","0","","0"
"889","15403","Atcharla","0","","0"
"890","6842","Atchutapuram","0","","0"
"891","4758","Ateli Mandi","0","","0"
"892","17189","Ater (madhya Pradesh)","0","","0"
"893","7241","Atghara","0","","0"
"894","4568","Athagarh","0","","0"
"895","11034","Athaikhera","0","","0"
"896","5701","Athangudi","0","","0"
"897","16862","Athani (mettur)","0","","0"
"898","5996","Athani(Karnataka)","0","","0"
"899","1237","Athani(Kerala)","0","","0"
"900","11372","Atheha","0","","0"
"901","4045","Athikadai","0","","0"
"902","4872","Athikadu Thekkur","0","","0"
"903","312","Athikaduvadakkur","0","","0"
"904","7957","Athipatti","0","","0"
"905","8155","Athiyuthu","0","","0"
"906","7547","Athmalgola","0","","0"
"907","5009","Athmallik","0","","0"
"908","22365","Athner","0","","0"
"909","3321","Athner (madhya Pradesh)","0","","0"
"910","6649","Atholi","0","","0"
"911","769","Athoor","0","","0"
"912","8954","Athota","0","","0"
"913","4290","Athradi","0","","0"
"914","17578","Athur (tirunelveli)","0","","0"
"915","8372","Athwa","0","","0"
"916","6584","Atit(satara)","0","","0"
"917","6912","Atkot","0","","0"
"918","2316","Atkuru","0","","0"
"919","1130","Atlur","0","","0"
"920","21987","Atmakur  (Telangana)","0","","0"
"921","4256","Atmakur (kurnool)","0","","0"
"922","10822","Atmakur Nellore","0","","0"
"923","6183","Atmakur(Nellore)","0","","0"
"924","1506","Atoizu","0","","0"
"925","12936","Atola","0","","0"
"926","7636","Atpadi (Sangali)","0","","0"
"927","19206","Atra (uttar Pradesh)","0","","0"
"928","12619","Atraila","0","","0"
"929","1533","Atrampur","0","","0"
"930","21713","Atrauli (Uttar Pradesh)","0","","0"
"931","1732","Atraulia","0","","0"
"932","877","Atreyapuram","0","","0"
"933","1919","Atri","0","","0"
"934","10869","Atru","0","","0"
"935","12340","Attappadi","0","","0"
"936","4742","Attari","0","","0"
"937","928","Attayampatt","0","","0"
"938","7350","Atthikadai","0","","0"
"939","7667","Attili","0","","0"
"940","949","Attingal","0","","0"
"941","1259","Attra","0","","0"
"942","2642","Attur","0","","0"
"943","162","Attur(Thoothukudi)","0","","0"
"944","22175","Atukur (Andhra Pradesh)","0","","0"
"945","10258","Atul","0","","0"
"946","12298","Aturgaon","0","","0"
"947","1503","Augustmuni(uttarakhand)","0","","0"
"948","3024","Aul","0","","0"
"949","19113","Aulakh (punjab)","0","","0"
"950","7891","Auli","0","","0"
"951","15480","Aundh","0","","0"
"952","15823","Aundh (Pune)","0","","0"
"953","19007","Aundh Gaon","0","","0"
"954","9285","Aundha Nagnath","0","","0"
"955","12308","Auniati Sattra","0","","0"
"956","13671","Aur","0","","0"
"957","1027","Aurad","0","","0"
"958","5501","AURAD SHAHAJANI","0","","0"
"959","16733","Auraha (bihar)","0","","0"
"960","3320","Aurai","0","","0"
"961","21703","Aurai (Bihar)","0","","0"
"962","3598","Auraiya","0","","0"
"963","1269","Aurangabad","0","","0"
"964","6744","Aurangabad (Bihar)","0","","0"
"965","12466","Aurangabad (Hr)","0","","0"
"966","3009","Aurangabad Darshan","0","","0"
"967","920","Ausa","0","","0"
"968","1210","Aut","0","","0"
"969","5094","Authoor","0","","0"
"970","943","Authoor North","0","","0"
"971","4223","Avadh","0","","0"
"972","9103","Avadi","0","","0"
"973","4349","Avanam","0","","0"
"974","16863","Avanam Kaikatti (tamil Nadu)","0","","0"
"975","4444","Avanathankottai","0","","0"
"976","1477","Avanigadda","0","","0"
"977","1815","Avasari Budruk(maharashtra)","0","","0"
"978","3618","Aversa","0","","0"
"979","6945","Avidi","0","","0"
"980","7135","Avinashi","0","","0"
"981","4398","Avinashipalayam","0","","0"
"982","11872","Avisanavaripalem","0","","0"
"983","22047","Avoly (Kerala)","0","","0"
"984","748","Avudaiyapuram ( Tirunelveli )","0","","0"
"985","8546","Avudaiyarkoil","0","","0"
"986","12278","Avudayanoor","0","","0"
"987","19207","Awagarh (uttar Pradesh)","0","","0"
"988","4895","Awah Devi","0","","0"
"989","22366","Awan","0","","0"
"990","9118","Awantipora","0","","0"
"991","12860","Ayakkaranpulam","0","","0"
"992","12976","Ayakudi, Tamil Nadu","0","","0"
"993","4399","Ayalur (Dindigul)","0","","0"
"994","15305","Ayana, Rajasthan","0","","0"
"995","1872","Ayanur","0","","0"
"996","17638","Ayappadi (tamil Nadu)","0","","0"
"997","9907","Ayappadi(tamil Nadu)","0","","0"
"998","4622","Ayarkunnum","0","","0"
"999","9861","Ayavej (gujarat)","0","","0"
"1000","12558","Ayithampudi","0","","0"
"1001","10031","Aynakhal (assam)","0","","0"
"1002","1857","Ayodhya","0","","0"
"1003","275","Ayoor","0","","0"
"1004","13042","Ayyalur","0","","0"
"1005","19321","Ayyampet","0","","0"
"1006","7360","Ayyampettai","0","","0"
"1007","19208","Ayyubganj (uttar Pradesh)","0","","0"
"1008","9072","Azadnagar","0","","0"
"1009","6385","Azamgarh","0","","0"
"1010","13776","Azhagappapuram","0","","0"
"1011","9022","Azhagiapandiapuram","0","","0"
"1012","12820","Azhagiyamandapam","0","","0"
"1013","21633","Azheekode (Kerala)","0","","0"
"1014","17331","Azhiyur (kerala)","0","","0"
"1015","5944","Aziznagar","0","","0"
"1016","15711","Azossim","0","","0"
"1017","9159","B B Ashram","0","","0"
"1018","1710","B.C Road","0","","0"
"1019","3113","B.kodur","0","","0"
"1020","8392","B.kothakota","0","","0"
"1021","21930","B.Mutlur (Tamil Nadu)","0","","0"
"1022","13338","Baar","0","","0"
"1023","5602","Baari","0","","0"
"1024","13692","Baba Bakala","0","","0"
"1025","10198","Babaganj","0","","0"
"1026","15398","Babai","0","","0"
"1027","10246","Babai (Mp)","0","","0"
"1028","13302","Babai, Rajasthan","0","","0"
"1029","2869","Babain","0","","0"
"1030","9968","Babaleshwar","0","","0"
"1031","12153","Babaliya","0","","0"
"1032","7346","Babanagar","0","","0"
"1033","9109","Babapur","0","","0"
"1034","10132","Babariyadhar","0","","0"
"1035","10819","Babarkot","0","","0"
"1036","13217","Babarpur","0","","0"
"1037","11406","Babatpur","0","","0"
"1038","2582","babbarya kottya","0","","0"
"1039","17372","Babda (gujarat)","0","","0"
"1040","19209","Baberu (uttar Pradesh)","0","","0"
"1041","2765","Babhaleshwar","0","","0"
"1042","6795","Babhaleshwar (maharashtra)","0","","0"
"1043","18932","Babhalgaon","0","","0"
"1044","10726","Babhanpur","0","","0"
"1045","22195","Babhnan (uttar Pradesh)","0","","0"
"1046","18781","Babhulgaon","0","","0"
"1047","1535","Babhulwade","0","","0"
"1048","3254","Babina","0","","0"
"1049","292","Babra","0","","0"
"1050","22330","Babrala","0","","0"
"1051","13148","Babri, Punjab","0","","0"
"1052","8088","Babubarhi","0","","0"
"1053","11540","Babuganj","0","","0"
"1054","10356","Babulda","0","","0"
"1055","10278","Bachagaon","0","","0"
"1056","6809","Bachannapet","0","","0"
"1057","7726","Bacheli","0","","0"
"1058","16679","Bachhrau (rajasthan)","0","","0"
"1059","15657","Bachhrawa","0","","0"
"1060","10887","Bachhrawan","0","","0"
"1061","15644","Bada Gav","0","","0"
"1062","6051","Bada Malhera","0","","0"
"1063","5784","Badachana","0","","0"
"1064","2407","Badagaon","0","","0"
"1065","13355","Badal","0","","0"
"1066","12966","Badal","0","","0"
"1067","15827","Badali","0","","0"
"1068","16128","Badalwas (Rajasthan)","0","","0"
"1069","3098","Badami","0","","0"
"1070","16009","Badami Package","0","","0"
"1071","3158","Badampudi","0","","0"
"1072","6682","Badamtala(west Bengal)","0","","0"
"1073","16717","Badanahatti (karnataka)","0","","0"
"1074","13716","Badangi (andhra Pradesh)","0","","0"
"1075","21409","Badangi(orissa)","0","","0"
"1076","21801","Badanpur Juna (Gujarat)","0","","0"
"1077","2544","Badarala","0","","0"
"1078","15545","Badarpur","0","","0"
"1079","10448","Badarpur Rly Town","0","","0"
"1080","6911","Badarpur(Assam)","0","","0"
"1081","996","Badarwas","0","","0"
"1082","15796","Badati","0","","0"
"1083","863","Badaun","0","","0"
"1084","19210","Badausa (uttar Pradesh)","0","","0"
"1085","1551","Badava","0","","0"
"1086","10928","Badawada","0","","0"
"1087","11970","Badbirana","0","","0"
"1088","13133","Badbur","0","","0"
"1089","21423","Badchicholi","0","","0"
"1090","5390","Baddi (Himachal Pradesh)","0","","0"
"1091","8806","Badekhan(phaltan)","0","","0"
"1092","3704","Badel (Himachal Pradesh)","0","","0"
"1093","10713","Badel Pipariya","0","","0"
"1094","15288","Badela, Rajasthan","0","","0"
"1095","12151","Badera","0","","0"
"1096","17402","Badevaripalem (andhra Pradesh)","0","","0"
"1097","7954","Badgam","0","","0"
"1098","6896","Badgama","0","","0"
"1099","8976","Badgaon","0","","0"
"1100","12785","Badgi (Galiakot)","0","","0"
"1101","2065","Badhada","0","","0"
"1102","6313","Badhal","0","","0"
"1103","13448","Badhani Taal(uttarakhand)","0","","0"
"1104","21517","Badhawar (Haryana)","0","","0"
"1105","5834","Badhni","0","","0"
"1106","4264","Badhra","0","","0"
"1107","16154","Badi Chhapri (Rajasthan)","0","","0"
"1108","11705","Badi Khatu","0","","0"
"1109","15982","Badi Padu","0","","0"
"1110","5557","Badi Sadri","0","","0"
"1111","13680","Badi Safer","0","","0"
"1112","13387","Badi, Madhya Pradesh","0","","0"
"1113","22410","Badia Keema","0","","0"
"1114","1783","Badiyadka","0","","0"
"1115","21651","Badkhal (Haryana)","0","","0"
"1116","3520","Badlapur","0","","0"
"1117","11994","Badlapur (uttar pradesh)","0","","0"
"1118","7684","Badnapur","0","","0"
"1119","10270","Badnaur","0","","0"
"1120","1657","Badnawar","0","","0"
"1121","1532","Badnera","0","","0"
"1122","6103","Badni","0","","0"
"1123","4934","Badnor","0","","0"
"1124","4485","Badod","0","","0"
"1125","13694","Badodiya","0","","0"
"1126","22430","Badodiya","0","","0"
"1127","21446","Badodiya Talab  (Madhya Pradesh)","0","","0"
"1128","11059","Badodiyaa","0","","0"
"1129","2852","Badoli","0","","0"
"1130","4577","Badran","0","","0"
"1131","8911","Badrinath(uttarakhand)","0","","0"
"1132","1121","Badsar (Himachal Pradesh)","0","","0"
"1133","7629","Badshahpur","0","","0"
"1134","13057","Badshahpur, Haryana","0","","0"
"1135","13372","Badu, Rajasthan","0","","0"
"1136","11144","Badulahati","0","","0"
"1137","10982","Baduria","0","","0"
"1138","4466","Badvel","0","","0"
"1139","19092","Badwali Chowki","0","","0"
"1140","9034","Badyar","0","","0"
"1141","13286","Bag","0","","0"
"1142","15858","Baga","0","","0"
"1143","12257","Bagaha","0","","0"
"1144","5382","Bagaha-1","0","","0"
"1145","4312","Bagalkot","0","","0"
"1146","11174","Bagan Kheda","0","","0"
"1147","13534","Baganpara","0","","0"
"1148","15492","Bagar","0","","0"
"1149","8968","Bagasara","0","","0"
"1150","16977","Bagathala (gujarat)","0","","0"
"1151","11093","Bagaut","0","","0"
"1152","16686","Bagawas (jaipur)","0","","0"
"1153","16259","Bagawas (Rajasthan)","0","","0"
"1154","11629","Bagbahal","0","","0"
"1155","3789","Bagbahra","0","","0"
"1156","5290","Bagbasa","0","","0"
"1157","8099","Bagdah","0","","0"
"1158","6582","Bagdana(Gujarat)","0","","0"
"1159","5721","Bagdogra","0","","0"
"1160","22206","Bagdona","0","","0"
"1161","285","Bagdu","0","","0"
"1162","5816","Bage Palli","0","","0"
"1163","18989","Bagepalli (karnataka)","0","","0"
